Sample,t_mean_Aluminum,t_mean_Boron,t_mean_Calcium,t_mean_Carbon,t_mean_Cellulose,t_mean_Copper,t_mean_d13C,t_mean_d15N,t_mean_Fiber,t_mean_Flavonoids,t_mean_Iron,t_mean_Lignin,t_mean_Magnesium,t_mean_Manganese,t_mean_Nitrogen,t_mean_NSC,t_mean_Phenolics,t_mean_Phosphorus,t_mean_Potassium,t_mean_Starch,t_mean_Sugar,t_mean_Sulfur,t_mean_Zinc,t_std_Aluminum,t_std_Boron,t_std_Calcium,t_std_Carbon,t_std_Cellulose,t_std_Copper,t_std_d13C,t_std_d15N,t_std_Fiber,t_std_Flavonoids,t_std_Iron,t_std_Lignin,t_std_Magnesium,t_std_Manganese,t_std_Nitrogen,t_std_NSC,t_std_Phenolics,t_std_Phosphorus,t_std_Potassium,t_std_Starch,t_std_Sugar,t_std_Sulfur,t_std_Zinc,lat,long,species,plant_type,plot_type,,,
ABV_HAIN_0014_PINK,23.24617145,39.33205988,1.534813092,51.05946273,13.24612935,5.949922659,-27.36676636,-4.457319696,34.04587003,10.37035423,36.34700976,20.61683914,0.219336635,63.71901534,1.578641414,38.25993907,7.699060921,0.09716658,-0.167816499,5.330431882,26.41804829,-0.001296643,16.56376568,18.43293867,4.251973286,0.146044783,0.51437112,1.14026146,0.547503013,1.685944672,0.379256719,1.942665652,3.13144497,2.489736475,1.448997492,0.033850966,39.2098041,0.05932913,1.527364538,0.95854563,0.021075723,0.159066211,0.947661103,1.926076882,0.018056456,3.53471228,,,,,,,,
ABV_HAIN_0014_Red,7.790845175,28.26882409,1.732213879,50.29929083,14.04534473,5.426448268,-25.6046812,-3.695087023,38.62419467,4.497682791,27.77738348,25.03471452,0.356247493,58.12584601,1.966966761,37.92797033,8.183288761,0.116623049,-0.460569872,4.009842533,23.95809246,0.093634243,9.39816552,24.1470566,6.34569373,0.240157625,0.554829487,1.385469295,0.702090498,2.010246694,0.443382501,2.681300859,3.187611891,3.580179338,1.821667316,0.037808854,50.13639359,0.101301506,2.475329911,0.92077765,0.023130093,0.250640602,0.905768514,1.935043153,0.0176729,4.717327255,,,,,,,,
ABV_HAIN_0015_Bulkgrass,75.07669577,12.16940418,0.553128274,45.08503686,25.28683321,5.636979947,-22.36116765,-2.566675064,43.21751269,1.781898212,46.05451956,12.05746434,0.250829247,-0.234816579,1.527066814,10.46612348,3.007751328,0.106569702,1.811345932,1.375931322,9.660869675,0.11873823,21.99498824,14.62120835,3.718892235,0.122348853,0.286595744,1.675746057,0.620094836,1.286908745,0.415950865,2.37045803,1.742024896,1.397365611,2.275381495,0.031588879,29.56344882,0.045767348,1.422356196,0.763373853,0.016412682,0.134530077,0.439096459,1.684626338,0.016955266,3.909780124,,,,,,,,
ABV_HAIN_0015_REDGRASS,58.36800276,11.28797404,0.287190142,46.16884971,20.96948886,5.370163231,-21.08848088,-3.117592182,39.99522174,6.563222269,43.33774341,11.75170862,0.111664723,-24.41102775,1.69986331,22.89086225,4.61722438,0.106018736,1.191301707,2.124688244,18.11293597,0.060808536,17.95171697,7.210005004,3.586882558,0.105760524,0.353190755,1.373067235,0.53349498,1.296787376,0.418993387,2.358152355,2.133878749,1.108807058,1.961853492,0.028535222,31.00809636,0.045958249,1.399235326,0.685567423,0.015997634,0.127319133,0.502182323,1.662522125,0.016223779,3.383488719,,,,,,,,
ABV_HAIN_0016_UNI,56.43837255,22.40685524,1.088521204,51.52697864,13.82865962,6.335129792,-26.38912036,-2.396895289,27.38493557,7.892338438,50.16025478,10.0748633,0.213013429,101.4893687,1.939525965,27.54197922,7.153212508,0.159892897,0.998317728,3.706103886,22.01622871,0.109871487,24.47961943,6.64646205,2.709124829,0.098451296,0.328853036,1.203838885,0.320909902,0.772119644,0.334458673,2.125437418,1.134403273,1.364970624,1.559107736,0.024819136,26.67623259,0.042085096,1.144777157,0.449903865,0.012388186,0.112696756,0.373794318,0.897858099,0.011552638,2.373392017,,,,,,,,
ABV_HAIN_0017_PIGL,60.41544564,17.3553953,0.774890354,50.75813746,16.53821226,3.469216834,-24.63101154,-3.530195261,37.46256577,8.016046361,35.48866882,19.05119059,0.112504431,68.60906448,0.715452955,36.48148214,7.399655767,0.058525502,-0.053272948,4.827556855,26.5773561,0.007662402,24.62335099,17.14448515,2.618302369,0.13310232,0.386996978,1.289125598,0.455683274,1.148240544,0.305923715,1.669260679,2.036027719,1.452979847,1.771323836,0.023127935,23.87830179,0.044047496,1.11981245,0.75192361,0.014032467,0.135878794,0.609639514,1.448477722,0.011462081,2.722408758,,,,,,,,
ABV_HAIN_0017_PIGL_UN1,31.84765835,19.63976824,0.512654385,53.64718895,18.91235864,2.474101841,-24.03566222,-2.891733159,45.76367662,8.431631653,28.40880608,22.179978,0.083336652,83.48730664,0.824155974,33.54189933,5.877373854,0.038711831,-0.331959888,4.897964546,25.83767256,0.035165336,19.69607636,26.76883698,3.881302587,0.145259027,0.394853281,1.743288772,0.539792986,1.445168157,0.369478536,2.366912221,1.879306623,2.255617874,2.029701336,0.02521054,27.74132567,0.055929635,1.193144763,0.730062965,0.017882231,0.166358521,0.688646704,1.411330602,0.011651509,3.345739474,,,,,,,,
ABV_HAIN_0018_BETULA,36.02307186,27.31377783,0.805034707,52.26405385,14.15653595,6.619491471,-26.00102928,-2.405260075,28.54801488,5.918659156,52.48403751,11.17944401,0.20745816,74.88827101,2.722147174,28.56434104,5.923708842,0.208646385,0.900408536,4.502898385,23.89423239,0.127147312,27.08810895,8.05512212,2.710912417,0.081062949,0.274542238,0.939066965,0.286810451,1.02689049,0.323819707,1.657551794,1.49937502,1.334716158,1.166395647,0.022707974,24.0953346,0.038661023,1.04039474,0.462235819,0.012816942,0.096904102,0.485523564,1.443040774,0.012357241,2.351570525,,,,,,,,
ABV_HAIN_0018_EMN,-166.5465482,100.4103749,5.57351971,39.18788321,-18.13580447,14.18907731,-34.97889395,-11.77703238,-141.8113764,82.04245504,121.5140661,-125.5013926,0.59995719,-503.6294223,-0.631996643,120.8173388,24.4001755,-0.118215937,1.211475883,9.875295135,90.95943587,-0.526068361,4.941179619,88.82270978,18.84104553,1.108891192,4.684724741,15.49179972,3.498511108,9.743339309,4.206245161,19.609357,15.59192846,12.09442978,18.0977824,0.264009538,203.6869576,0.514062466,11.78312917,4.64744391,0.124780293,1.269546574,2.613877238,13.55768868,0.143897855,20.10257182,,,,,,,,
ABV_HAIN_0018_PIGL,56.43834918,14.3830785,0.717854767,51.33161339,17.18017093,3.875629952,-25.52443965,-2.972118078,35.28654453,7.992667426,38.22806197,14.06761046,0.137698893,51.60999599,0.98932784,33.13131739,6.655534724,0.087343344,0.327213602,4.660240964,25.0101086,0.04793815,30.61032424,20.79401255,2.644806184,0.136076374,0.357303734,1.339802388,0.434486406,1.021376273,0.35042137,2.053881319,1.475201257,1.49272511,1.611758118,0.020237072,25.77403727,0.043473745,1.192081461,0.647824515,0.012379735,0.13377516,0.542022197,1.303761636,0.01134473,3.046886421,,,,,,,,
ABV_HAIN_0018_PODE,26.31994676,22.73314058,1.081807125,53.11178739,13.42674445,5.369931797,-23.7070544,-2.121427954,29.90010724,2.361079109,42.90667279,12.43121104,0.237132661,42.34303356,2.247089325,33.08258029,5.290847644,0.171215758,0.45601265,5.069801801,26.07689277,0.105052589,34.05978851,20.43379692,3.776687334,0.125564622,0.33501045,1.371985996,0.477701569,1.366458098,0.474213264,2.41558108,1.917573433,1.916289066,1.875058686,0.030021526,39.71619599,0.06245319,1.5818658,0.594745539,0.018215098,0.122406908,0.550610183,1.694228057,0.015904895,4.198485587,,,,,,,,
ABV_HAIN_0019_PODE,28.38084703,33.802862,1.338715327,51.90327282,14.8089018,7.387718778,-25.02712161,-2.293139794,22.30695604,4.880999519,58.26348222,7.08049289,0.296807114,21.1541317,2.683106236,25.35527889,5.309247137,0.212788998,1.151202246,4.687083701,24.76778784,0.119901279,37.20003739,10.8813423,3.346572843,0.169914341,0.397035275,1.532146336,0.446615845,1.493485045,0.536058724,2.34071235,2.318315705,1.701883179,1.770581064,0.043926289,38.80003164,0.048899573,1.617808598,0.725142694,0.021124131,0.171046583,0.605628121,2.178170204,0.019391071,4.307159946,,,,,,,,
ABV_HAIN_0020_UN1,48.53932057,23.80334202,1.044548564,49.47439616,12.49380337,7.039755516,-26.95430144,-2.365648103,19.09390223,4.596798043,53.7727586,5.423976424,0.31734303,75.19404959,2.429467785,22.14394941,7.677796951,0.220081707,1.666882448,3.227649454,17.99008086,0.166061716,18.70496139,5.930915585,2.796946012,0.103847764,0.333269119,1.124369362,0.362249139,0.709975851,0.337694872,1.901150953,1.059353978,1.430229897,1.452769665,0.025068728,23.16548272,0.042215706,1.061561618,0.577845905,0.011637654,0.095928821,0.45281554,0.972131131,0.01136376,1.983720372,,,,,,,,
ABV_HAIN_0021_longleaf,6.587950336,28.26194276,1.915784479,49.01741274,9.744619116,7.807977725,-27.34793561,-2.370732818,13.13445522,3.199472914,53.86417922,-1.091912079,0.339592555,-8.195451065,2.296688134,18.92956047,6.235969316,0.254974728,1.27955535,2.965119113,15.99960487,0.19515849,13.63254672,15.97602134,4.402408883,0.163704944,0.441014928,1.252276127,0.471605209,1.121198936,0.398167847,2.136836408,1.693751348,2.33194626,1.813132837,0.031740125,34.88814033,0.066975276,1.729302265,0.642884044,0.013313981,0.194949065,0.696918398,1.519694615,0.01417275,3.089476103,,,,,,,,
ABV_HAIN_0021_POBA,-213.966935,71.94335521,6.044759773,37.55147881,-15.38935749,15.33887413,-35.19926559,-8.869648533,-127.8704446,60.70256269,111.8013207,-127.9324178,0.7655703,-700.3537764,1.106183493,97.57528859,18.12807169,0.117202889,3.052838038,8.100050768,70.42967291,-0.280304069,16.43299432,105.084515,20.17484914,1.036004476,4.01786382,13.39554365,3.040504964,8.260556156,3.720854416,17.4903803,12.57838187,11.78480292,15.46354703,0.229563866,212.4167248,0.450316282,9.813309155,3.661274066,0.111367866,1.124845998,2.770465478,12.30113282,0.132671748,18.98513307,,,,,,,,
ABV_HAIN_0021_UN1,10.31447483,37.81708281,1.647969314,48.96995183,12.40442162,8.018246137,-26.07424432,-2.97055318,17.65772857,4.526325214,55.26000753,-0.864364993,0.348320569,1.426605796,2.6126129,18.76377878,4.735933748,0.233524365,1.406379766,3.890904154,16.70921044,0.158906946,23.11020253,17.1343537,3.660070381,0.129165769,0.369149749,1.27336308,0.419949745,1.374315379,0.389323732,2.014794405,1.849236507,2.081497119,1.64640392,0.034484924,36.79188786,0.051812805,1.313897736,0.743413195,0.015711616,0.143508929,0.757934291,1.612677494,0.015479362,3.410499339,,,,,,,,
ABV_HAIN_0021_WISPY,53.15793173,39.22584103,1.983795629,45.04864472,16.20534937,9.542780964,-26.10413064,-2.180258649,25.82847303,4.126285707,64.40525732,5.798012124,0.542218594,7.764155197,3.283681345,14.87900819,3.568601999,0.240260436,2.144112145,3.24685275,16.32460011,0.212450763,47.5714883,28.92654965,4.268178956,0.203062081,0.530027258,1.566575289,0.765132794,2.068263248,0.569341596,2.748639039,3.175074164,1.821151422,2.484550296,0.054268936,47.72327058,0.086392925,2.032255231,1.263651917,0.02300805,0.223696452,0.778768639,2.969825128,0.025310945,5.538503996,,,,,,,,
ABV_HAIN_0022,75.48681745,45.79006969,0.85062021,45.39740811,25.93882377,5.176947175,-24.87060734,-5.917067335,45.25659966,-1.001456619,38.95106318,19.16247017,0.265027758,110.9002027,0.577237476,22.56529869,4.934068251,0.099670722,0.872987795,4.745762768,7.364142412,-0.062124104,-0.284133091,34.9726286,4.178521262,0.196674223,0.7662503,2.225004169,0.566184261,1.556617746,0.740683195,2.584884008,2.539431842,1.906921112,3.355454092,0.043669033,30.35498616,0.102387164,2.045076916,0.854259567,0.024209149,0.187969097,1.032429849,1.610929995,0.022015353,3.636874083,,,,,,,,
ABV_HAIN_0022_PIGL,34.64540137,22.55334675,0.49566086,53.62792136,19.0483905,2.790706602,-25.3987597,-2.998278262,41.40836533,6.94481581,33.13009513,19.50087306,0.132864783,74.95246756,0.792018202,33.69075124,6.047952297,0.037962547,-0.158740418,5.038804055,26.42227091,0.038227933,26.75479527,22.48092277,3.690053931,0.179119534,0.355527265,1.530464416,0.531388045,1.483361359,0.35193426,2.260018784,1.843652301,2.000996074,1.720209206,0.02664856,29.90227545,0.059278133,1.404856231,0.769893892,0.018501753,0.180267154,0.687284965,1.641819253,0.012511311,3.538386361,,,,,,,,
ABV_HAIN_0022_PODE,25.38828417,32.69941254,0.665701417,51.86892777,18.89833236,4.590941523,-23.78928504,-2.577656765,42.74092751,1.258995306,40.83526192,21.31294047,0.204811207,73.70026959,2.471642798,29.98259775,4.846571242,0.146620892,0.482327803,5.088582047,20.44457328,0.071378313,19.97000432,14.91115696,2.872331174,0.134075956,0.274371991,1.200767566,0.3431859,1.151565241,0.255288974,1.846911694,1.749862242,1.694241967,1.638899058,0.021488742,23.62780533,0.054890255,1.230207051,0.528475791,0.013170069,0.115415661,0.654915183,1.535503868,0.010260319,2.736917167,,,,,,,,
ABV_HAIN_0022_UNI,42.23522273,31.09689478,0.93953289,49.1559907,14.90357719,6.973433746,-25.42021826,-2.646523936,25.29429004,4.622857838,52.516913,9.216403134,0.306678073,81.89222984,2.685638799,22.70620038,6.047616683,0.215901204,1.459343177,3.641096374,17.44079318,0.14510977,17.36470989,9.314041699,2.405271642,0.098301548,0.288903019,0.931727684,0.286443449,0.841041425,0.269591582,1.313306154,1.265382477,1.333479581,1.234077211,0.022662737,20.72881865,0.041944959,0.876849473,0.44087684,0.011437327,0.085808893,0.506529386,1.147023032,0.010845331,1.85726772,,,,,,,,
ABV_HAIN_0023_Farbs,50.67614332,19.54665662,0.730282226,48.9206858,13.77053064,7.257140572,-25.80257741,-2.486279907,20.07673,4.473896141,52.35779097,5.148125203,0.314110995,46.58956095,2.636992154,24.76908955,6.117823939,0.195724856,1.546368673,3.005026822,22.36568196,0.153768115,25.28858232,6.416439953,3.019864813,0.11920342,0.361097313,1.116729545,0.371850452,0.903392108,0.380079706,1.81440047,1.468687023,1.350947336,1.903941941,0.023601824,28.95955177,0.048329295,1.371663151,0.473081397,0.012482395,0.120048182,0.467068783,1.407645496,0.013284837,2.719906297,,,,,,,,
ABV_HAIN_0023_GRAM,72.83799777,14.26086007,0.498364489,44.17356385,22.9780672,5.8070308,-21.25112635,-2.881971481,35.52930885,1.893895336,50.38153612,8.60808848,0.169171599,-8.888452426,1.720866496,16.36619701,3.074162979,0.148015729,1.634322754,2.046645342,11.05163074,0.089755405,17.86452476,13.92679113,3.11937478,0.109234605,0.364418164,1.511724963,0.491028388,0.973892188,0.395249829,2.464552292,1.85515792,1.566115355,2.500533351,0.02292007,21.25795698,0.052494069,1.084783449,0.573401762,0.013752887,0.11188482,0.481584161,1.414296974,0.013832122,2.798082825,,,,,,,,
ABV_HAIN_0024_BETULA,8.404814964,38.94606595,0.87697353,51.65454617,13.04199127,6.321173324,-24.76859919,-1.915260928,27.18726242,5.25422484,51.96127375,11.38697766,0.2181244,66.93143269,3.343140736,25.63193281,3.557396565,0.214515475,0.72901158,4.944298227,20.99673976,0.140101539,25.97807239,16.52886879,3.030789965,0.105239511,0.307629686,0.843348139,0.354367872,1.263505889,0.265446757,1.467135998,2.065510582,1.839973983,1.280194499,0.023125195,23.95542268,0.043972438,0.891624505,0.676312692,0.015300733,0.117360422,0.69649991,1.566259461,0.013003801,2.633289271,,,,,,,,
ABV_HAIN_0024_GR1,43.79358636,23.46186268,0.985084216,46.31959114,17.76737557,6.687971603,-24.40847825,-2.462384991,27.0867989,5.045624346,53.54934662,8.487511518,0.262293994,-11.30625306,1.980805765,19.6761346,4.531861298,0.211483986,1.675213912,3.056453761,14.70806797,0.137331533,19.08770144,5.727527457,1.487166796,0.080106895,0.286966268,0.940174863,0.292811893,0.953904995,0.359262887,1.768973573,1.739395177,0.915959885,1.622076188,0.017336313,12.91613771,0.042673982,0.773071148,0.560488154,0.009140604,0.07908351,0.63120153,1.465112905,0.008892656,1.452458414,,,,,,,,
ABV_HAIN_0024_PODE,87.63745513,35.15603854,0.079809055,54.00827879,12.70014172,7.056009731,-23.98972676,-3.347005986,14.85103334,22.80895321,55.78127122,7.651396114,0.130478089,217.2603512,2.274422453,48.0649007,8.326889898,0.028659061,0.096445289,4.611663215,44.62129593,-0.004413865,38.7269255,31.94100379,4.009029934,0.265637094,0.772211864,2.377878952,0.597456711,2.08671877,0.588643758,3.405393655,3.341220486,2.07845209,2.983017236,0.055469377,38.40805878,0.119551455,3.098740867,0.972612722,0.026269685,0.299498652,0.433352634,2.675157699,0.022521428,4.72802437,,,,,,,,
ABV_HAIN_0025_BETULA,7.413023942,37.52100744,0.90557374,52.54303989,12.98765363,6.140430638,-24.85595618,-2.426967687,29.37452162,5.462025874,47.06795527,13.00412356,0.227392494,79.77370223,3.061979105,27.58013953,4.64066791,0.193366148,0.424019657,4.994008564,23.63346183,0.131164234,23.48423469,17.81672416,3.534739713,0.106259098,0.28157046,0.847223187,0.385165613,1.436847647,0.275671895,1.505662391,2.095681276,2.114692312,1.24073416,0.025212013,27.72985801,0.046036632,0.949627018,0.689527438,0.016771715,0.123420763,0.724312085,1.684479172,0.013559358,2.750576799,,,,,,,,
ABV_HAIN_0025_GRI,54.71591825,18.41078163,0.448210127,46.99203168,19.93226592,6.035397363,-22.48201858,-2.383713705,32.220363,7.120446003,50.63425895,9.76118068,0.174060036,11.5240814,1.933514563,22.53595444,4.236110327,0.168880568,1.561932552,2.777725302,16.93797856,0.108941521,19.95015774,6.678921451,1.937868744,0.093064688,0.317992489,1.192477748,0.316990449,1.056019497,0.328458969,1.891145035,1.685008673,0.897228078,1.851295696,0.018635222,15.37788722,0.050204533,1.039844104,0.540511448,0.009844543,0.09841912,0.476712262,1.470257675,0.010719858,1.745526576,,,,,,,,
ABV_HAIN_0026_BETULA,35.77083967,33.41175623,0.815082584,51.62329001,14.40585765,6.583864497,-25.87977916,-2.753534413,30.43492063,5.386415957,49.74282913,13.641238,0.219657802,96.66575774,2.867623564,28.04134418,5.400681729,0.191201331,0.716296557,4.785097311,23.28251255,0.107625274,26.96084458,7.806326193,2.491395025,0.095798803,0.26974396,0.872850722,0.281154395,1.139771333,0.241268264,1.49280343,1.819259852,1.315056946,1.133488745,0.021302925,22.85138376,0.039170706,0.952865596,0.554107124,0.012965661,0.10155547,0.590243493,1.581626141,0.011953514,2.306493809,,,,,,,,
ABV_HAIN_0026_MOSS,90.16681368,49.9496596,0.853797758,44.43836197,24.55865489,5.575015666,-24.62057901,-5.703625661,40.6965816,0.39786392,40.66390539,18.02078211,0.274440014,131.2070163,0.497413643,17.48471558,4.419014087,0.074496717,1.079844333,4.171004435,5.891305731,-0.068098338,1.192243954,50.9694074,5.639155961,0.20959131,0.669245514,1.886202576,0.675121357,1.672616413,0.708225793,2.475311334,2.51411725,2.508450886,2.893528176,0.050138846,34.50106152,0.102845665,2.231299678,0.923560656,0.025140004,0.192996415,1.084391678,1.77991388,0.022558423,4.492921181,,,,,,,,
ABV_HAIN_0026_PIGL,51.64915781,17.64521731,0.745059854,51.59820567,15.6055983,4.188969193,-26.73129139,-4.05975709,30.28210256,9.410102893,38.41914932,11.89038726,0.162251052,42.28483777,0.788406772,35.52369872,8.178477379,0.059743505,0.228620866,4.84348099,28.70045475,0.032452527,31.2468174,14.4711514,3.131733749,0.156887442,0.316785762,1.075613184,0.533329159,1.435059297,0.387139595,1.899757258,2.249062845,1.295295694,1.379185701,0.026928,31.54228944,0.044604897,1.572609187,0.857071412,0.016975049,0.154211342,0.681248255,2.034106395,0.014653495,3.192379914,,,,,,,,
ABV_HAIN_0026_PIGL_UN1,59.0687485,18.89016846,0.81590041,53.46024683,15.79597239,3.689618929,-26.65851548,-3.400900213,32.98845786,12.39471947,36.92930773,14.02875902,0.131168808,107.5393905,0.673176947,37.735851,8.245492498,0.01330176,-0.113415237,4.854311128,33.17894462,0.02923182,35.31015598,12.83148523,3.35862608,0.184957724,0.34159608,1.301282054,0.569393926,1.518907646,0.404114791,2.271151926,2.282046757,1.378812618,1.491085118,0.031706062,32.72762566,0.052086965,1.726886589,0.879673698,0.01896329,0.182284637,0.596580214,2.007516777,0.016280951,3.62533871,,,,,,,,
ABV_HAIN_0026_PIGL0001,43.59420927,17.75101167,0.49577536,53.62084979,18.37165767,3.143778122,-25.37475268,-2.750279624,40.57515354,9.485382615,33.82726356,18.82346652,0.101536349,87.83691219,0.907182774,35.13965582,6.55133886,0.043299733,-0.141516863,4.741716324,28.63982365,0.042563667,27.09547563,22.18647502,3.318100336,0.16701914,0.389580593,1.586304236,0.492983656,1.310626637,0.365005831,2.313686717,1.695971795,1.79464954,1.826810588,0.025051081,27.36841112,0.053969736,1.34700219,0.700394982,0.016552645,0.171861277,0.566692915,1.46193479,0.011812322,3.294764064,,,,,,,,
ABV_HAIN_0026_SALIX,50.33601686,30.20694532,0.909285088,52.16692586,13.35675846,6.283735904,-26.68715139,-2.79288872,31.82103205,7.951306744,48.70972243,18.89997999,0.194270066,103.673496,2.648819106,33.69241115,7.481072959,0.186167917,0.757982037,5.293877241,24.78633092,0.064844992,26.88999983,5.618259419,2.451864404,0.109991962,0.341916773,1.056423466,0.35090819,0.929757257,0.335105,1.819232921,1.790210029,1.216376493,1.243615706,0.022846526,23.69723616,0.045288793,1.025684216,0.555347487,0.014704853,0.092253015,0.532236037,1.291033008,0.014053777,2.725492736,,,,,,,,
