Sample,t_mean_Carbon,t_mean_d15N,t_mean_Nitrogen,t_mean_Phosphorus,t_std_d15N,t_std_Nitrogen,,,,,,,,,,,,,,,,
PLOT_08_03_SPRUCE_2,52.01094301,-2.567074371,0.767645211,0.095190723,0.383582203,0.061086816,,,,,,,,,,,,,,,,
PLOT_08_06_SPRUCE_Y14_1,52.4921186,-2.955972746,0.792235786,0.070569584,0.335746087,0.045671182,,,,,,,,,,,,,,,,
PLOT_08_06_WILLOWS_1,52.0265616,-2.585559759,2.736990934,0.207694394,0.397071658,0.047618454,,,,,,,,,,,,,,,,
PLOT_08_06_WILLOWS_2,52.22120497,-2.473527616,2.742521521,0.204555004,0.391261794,0.049279391,,,,,,,,,,,,,,,,
PLOT_08_15_ASPEN_34+35_1,52.41308883,-2.112273832,2.830413081,0.182234374,0.235463053,0.046082696,,,,,,,,,,,,,,,,
PLOT_08_15_ASPEN_34+35_2,52.57207344,-2.172168357,2.818950263,0.178776984,0.235011699,0.047708835,,,,,,,,,,,,,,,,
PLOT_08_15_SPRUCE_1,52.5256707,-2.445206716,0.746548092,0.069809983,0.371776698,0.050590371,,,,,,,,,,,,,,,,
PLOT_08_15_WILLOW+GROUND_1,49.55066957,-3.100604387,2.133337605,0.142367747,0.295398267,0.058712885,,,,,,,,,,,,,,,,
PLOT_09_08_BIRCH_1,53.81787005,-1.953062146,3.210343486,0.187276192,0.347569466,0.055385371,,,,,,,,,,,,,,,,
PLOT_09_08_SPRUCE_1,52.0836805,-2.794051912,1.183158654,0.117170859,0.341056563,0.042341969,,,,,,,,,,,,,,,,
PLOT_09_08_WILLOW_1,53.15861958,-2.232263547,2.890378559,0.206198907,0.367630683,0.049358107,,,,,,,,,,,,,,,,
PLOT_09_11_SHRUB_1,51.77568249,-2.844057246,2.26398443,0.188919901,0.304093937,0.037579982,,,,,,,,,,,,,,,,
PLOT_09_11_SPRUCE_007_1,53.34201321,-2.357518116,0.883830496,0.044489736,0.429340752,0.053859037,,,,,,,,,,,,,,,,
PLOT_09_12_GROUND_1,46.82200032,-3.923392093,1.754459698,0.126587886,0.370989253,0.060176181,,,,,,,,,,,,,,,,
PLOT_09_12_SPRUCE_SAPLNG_1,54.67850648,-2.464019693,0.98725079,0.043128273,0.469153296,0.058666169,,,,,,,,,,,,,,,,
PLOT_09_12_WILLOWS_1,51.09599023,-3.466293027,1.664564845,0.13885802,0.419311604,0.057403227,,,,,,,,,,,,,,,,
PLOT_09_14_BIRCH_1,54.36607375,-2.4897463,2.941397478,0.167882796,0.295574056,0.052897892,,,,,,,,,,,,,,,,
PLOT_09_14_SPRUCE_001_1,53.01182834,-2.507073088,1.111194131,0.079346002,0.301064977,0.050778505,,,,,,,,,,,,,,,,
PLOT_09_14_WILLOW_1,51.84399998,-3.408540607,2.024228105,0.149979506,0.349668066,0.04545875,,,,,,,,,,,,,,,,
PLOT_09_14_WILLOW_2,51.76210237,-3.340867616,2.081015574,0.151034772,0.351460668,0.045304772,,,,,,,,,,,,,,,,
PLOT_10_04_SPRUCE_006_1,54.28664419,-2.490310064,0.895559109,0.060270661,0.441689501,0.058944918,,,,,,,,,,,,,,,,
PLOT_10_04_WILLOWS_1,50.79516343,-2.614074203,2.392378379,0.196631876,0.404235337,0.06171594,,,,,,,,,,,,,,,,
PLOT_10_13_SHRUBS_1,51.16179134,-3.086083528,2.80724512,0.186862174,0.292127998,0.041573577,,,,,,,,,,,,,,,,
PLOT_10_13_SHRUBS_2,50.60956447,-2.923721005,2.866817304,0.197474811,0.289356488,0.039784624,,,,,,,,,,,,,,,,
PLOT_10_13_SPRUCE_006_1,52.80380483,-2.351019457,0.924961989,0.078356036,0.434254791,0.050378812,,,,,,,,,,,,,,,,
PLOT_10_13_SPRUCE_2nd_1,52.48359632,-3.093107234,0.869212058,0.05646666,0.441386866,0.052160617,,,,,,,,,,,,,,,,
PLOT_10_21_SHRUBS_1,53.16930041,-2.384276986,2.439795757,0.188171053,0.318019308,0.046339511,,,,,,,,,,,,,,,,
PLOT_10_21_SHRUBS_2,52.3567804,-2.433388494,2.578284441,0.197679015,0.314097458,0.041045989,,,,,,,,,,,,,,,,
PLOT_10_21_SPRUCE_1+6_1,53.45743775,-2.465215053,0.796913952,0.067689903,0.463049486,0.059414651,,,,,,,,,,,,,,,,
PLOT_11_03_SPRUCE_038_1,52.52369771,-2.838999153,0.911509446,0.081476378,0.370696413,0.043709233,,,,,,,,,,,,,,,,
PLOT_11_05_POPLAR_050_1,50.94491447,-2.62163731,2.604382225,0.205100569,0.320500273,0.040717643,,,,,,,,,,,,,,,,
PLOT_11_05_POPLAR_050_2,50.93801366,-2.680638725,2.53304536,0.202670334,0.311506379,0.042951283,,,,,,,,,,,,,,,,
PLOT_11_05_SPRUCE_052_1,53.60967547,-1.918464821,1.190375389,0.069572382,0.466868577,0.055841971,,,,,,,,,,,,,,,,
PLOT_11_05_WILLOW+SHEP_1,49.95195935,-2.796756432,2.992100977,0.200354781,0.218880864,0.037995826,,,,,,,,,,,,,,,,
PLOT_11_05_WILLOW+SHEP_2,50.09290741,-2.710124456,2.869051256,0.196025413,0.22617855,0.037309066,,,,,,,,,,,,,,,,
PLOT_11_05_WILLOW+SHEP_3,50.33487736,-2.507611422,2.921027692,0.202879942,0.26078777,0.04041299,,,,,,,,,,,,,,,,
PLOT_11_10_SPRUCE_003_1,51.25323102,-3.050330515,1.038381177,0.070727231,0.351565787,0.054794644,,,,,,,,,,,,,,,,
PLOT_11_10_WILLOW_1,50.11972164,-3.271101874,2.382034533,0.190855153,0.341783035,0.044686587,,,,,,,,,,,,,,,,
PLOT_11_10_WILLOW_2,50.28310262,-3.238428354,2.358115224,0.186530574,0.341349471,0.044632629,,,,,,,,,,,,,,,,
PLOT_12_04_SPRUCE_Y24_1,51.00814238,-3.159633932,0.859912856,0.085615429,0.284572024,0.047695512,,,,,,,,,,,,,,,,
PLOT_12_04_SPRUCE_Y24_2,50.56583152,-2.962839732,0.806331421,0.083123352,0.30580275,0.052615041,,,,,,,,,,,,,,,,
PLOT_12_04_SPRUCE_Y24_3,50.71740406,-3.116348054,0.750935498,0.092307287,0.316450084,0.049185594,,,,,,,,,,,,,,,,
PLOT_12_06_ASPEN_R32_1,51.84403917,-2.965120961,2.81789008,0.147193061,0.319019875,0.052702848,,,,,,,,,,,,,,,,
PLOT_12_06_ASPEN_R32_2,52.47740297,-2.963065485,2.924724004,0.146036732,0.332472436,0.057543349,,,,,,,,,,,,,,,,
PLOT_12_06_SPRUCE_035_1,51.92168574,-3.449978814,0.906449974,0.098428119,0.370060751,0.046071602,,,,,,,,,,,,,,,,
PLOT_12_08_SPRUCE_002_1,54.35899486,-2.667404589,0.865114783,0.059829527,0.375763744,0.049268653,,,,,,,,,,,,,,,,
PLOT_12_08_SPRUCE_032_1,52.23549031,-2.985903315,0.848794507,0.059654305,0.332589451,0.047623803,,,,,,,,,,,,,,,,
PLOT_12_21_ASPEN_025_1,52.01375919,-3.326856153,2.369688695,0.137026133,0.243143975,0.050564486,,,,,,,,,,,,,,,,
PLOT_12_21_ASPEN_025_2,52.3513887,-3.135522446,2.446998463,0.141186222,0.243389966,0.049017116,,,,,,,,,,,,,,,,
PLOT_12_21_POPLAR_007_1,51.5470984,-3.23564874,2.171672609,0.167095209,0.352973756,0.044953458,,,,,,,,,,,,,,,,
PLOT_12_21_SPRUCE_002_1,53.68041599,-2.798761046,0.642122212,0.037641277,0.378831242,0.056346654,,,,,,,,,,,,,,,,
PLOT_12_21_WILLOW_1,51.69516454,-3.469042059,2.48634706,0.169276379,0.326482355,0.044436146,,,,,,,,,,,,,,,,
PLOT_12_21_WILLOW_2,51.08241427,-3.650091527,2.412749453,0.163815433,0.314075016,0.044688673,,,,,,,,,,,,,,,,
PLOT_13_02_SPRUCE_002_1,53.36871995,-2.158402962,0.962291687,0.074420839,0.318382947,0.048215143,,,,,,,,,,,,,,,,
PLOT_13_02_SPRUCE_053_1,52.04899181,-2.190457678,0.981077025,0.066559331,0.317400613,0.065426246,,,,,,,,,,,,,,,,
PLOT_13_02_WILLOW+BIRCH_1,51.66637125,-2.101088859,3.059869777,0.210744945,0.278902418,0.038888526,,,,,,,,,,,,,,,,
PLOT_13_02_WILLOW+BIRCH_2,51.1588278,-2.293847891,3.307801197,0.213562208,0.265024858,0.043816522,,,,,,,,,,,,,,,,
PLOT_13_06_SPRUCE_1,54.57303845,-2.12723009,1.233010102,0.073078894,0.377028347,0.046595104,,,,,,,,,,,,,,,,
PLOT_13_06_WILLOW_1,53.4698645,-2.888382306,2.152069989,0.142100308,0.401448882,0.053998784,,,,,,,,,,,,,,,,
PLOT_13_06_WILLOW_2,51.85588227,-3.607664922,2.109249712,0.088019793,0.498018718,0.072425451,,,,,,,,,,,,,,,,
PLOT_13_14_ALDER_1,53.02820491,-3.04154206,2.621257148,0.151839885,0.298227616,0.057636594,,,,,,,,,,,,,,,,
PLOT_13_14_WILLOW_1,52.34040416,-2.715577153,2.403493365,0.16586679,0.38661387,0.051088764,,,,,,,,,,,,,,,,
PLOT_13_14_WILLOW_2,52.11724542,-2.364624616,2.570326042,0.174574663,0.375749312,0.050293474,,,,,,,,,,,,,,,,
PLOT_13_15_GROUND_1,44.23221525,-4.768394565,1.316554408,0.137102668,0.620892208,0.086099669,,,,,,,,,,,,,,,,
PLOT_13_15_SPRUCE_2nd_1,54.43820357,-2.90153644,0.679119919,0.01259486,0.457711358,0.063810123,,,,,,,,,,,,,,,,
PLOT_13_15_WILLOW_1,52.68647414,-4.010060933,1.758913021,0.107497722,0.361090952,0.056667906,,,,,,,,,,,,,,,,
PLOT_14_02_SPRUCE_007_1,54.09154474,-3.157321735,0.808367293,0.030793211,0.518803145,0.06587799,,,,,,,,,,,,,,,,
PLOT_14_02_WILLOW+BIRCH_1,52.40729087,-2.884646255,2.30130341,0.161038528,0.348088127,0.05445686,,,,,,,,,,,,,,,,
PLOT_14_06_WILLOWS_1,51.35388731,-3.347136275,2.507294748,0.170436874,0.29874977,0.042663363,,,,,,,,,,,,,,,,
PLOT_14_21_SPRUCE_023_1,54.51781508,-0.551813318,0.643551143,0.090903859,0.419547893,0.061963604,,,,,,,,,,,,,,,,
PLOT_14_21_WILLOW+GROUND_1,48.60936891,-2.286957477,2.313451413,0.1675775,0.35104452,0.053935037,,,,,,,,,,,,,,,,
PLOT_14_21_WILLOW+GROUND_2,51.17338051,-2.424971574,2.586978126,0.188901608,0.356972568,0.047385209,,,,,,,,,,,,,,,,
PLOT_15_04_ASPEN_007_1,52.97012642,-2.797844669,2.038659028,0.131318892,0.296096402,0.041879303,,,,,,,,,,,,,,,,
PLOT_15_04_ASPEN_007_2,54.43230553,-2.146306261,2.084834402,0.139716781,0.334782153,0.047707483,,,,,,,,,,,,,,,,
PLOT_15_04_SHRUBS_1,51.08823737,-3.888764674,2.079757777,0.097098572,0.331700993,0.051406093,,,,,,,,,,,,,,,,
PLOT_15_04_SPRUCE_2nd_1,54.63975589,-1.541922075,0.752798778,0.06295422,0.409561094,0.052932013,,,,,,,,,,,,,,,,
PLOT_15_06_ALDER_1,52.11724803,-3.009639418,2.462915184,0.172816292,0.230705373,0.05008862,,,,,,,,,,,,,,,,
PLOT_15_06_ALDER_2,54.53381993,-1.834754762,2.573312172,0.171034767,0.257661397,0.060601574,,,,,,,,,,,,,,,,
PLOT_15_06_WILLOW_1,52.03061045,-2.008173559,3.31569985,0.253705551,0.296418081,0.041644718,,,,,,,,,,,,,,,,
PLOT_15_06_WILLOW_2,51.65892018,-2.115393612,3.253500833,0.258899707,0.304926589,0.039715125,,,,,,,,,,,,,,,,
PLOT_15_07_ASPEN_023_1,52.32717555,-0.994515085,3.34036234,0.216425026,0.376686522,0.047275564,,,,,,,,,,,,,,,,
PLOT_15_07_SHEP+FIRE_1,50.00222561,-1.443225501,2.417684387,0.228066348,0.338727743,0.060471874,,,,,,,,,,,,,,,,
PLOT_15_16_ASPEN_003_1,51.63002848,-1.943046346,3.482481676,0.194632253,0.424073003,0.044468028,,,,,,,,,,,,,,,,
PLOT_15_16_ASPEN_003_2,51.9942796,-0.270150343,3.819471328,0.220256397,0.512666983,0.052750536,,,,,,,,,,,,,,,,
PLOT_15_16_WILLOW_1,49.98867695,-2.611490723,2.760510135,0.176305658,0.348652944,0.053865286,,,,,,,,,,,,,,,,
PLOT_15_16_WILLOW_2,51.16775117,-2.539957457,2.775045478,0.163852252,0.416243383,0.06266076,,,,,,,,,,,,,,,,
PLOT_16_01_SPRUCE_Y3_1,53.14267761,-2.055289353,0.976544526,0.085051352,0.370038173,0.049209721,,,,,,,,,,,,,,,,
PLOT_16_02_SPRUCE_009_1,53.35484583,-1.867996555,0.858098471,0.0744177,0.466862429,0.055969166,,,,,,,,,,,,,,,,
PLOT_16_02_SPRUCE_022_1,52.30274494,-1.792498699,0.856476482,0.098131498,0.400247418,0.048502661,,,,,,,,,,,,,,,,
PLOT_16_02_WILLOW_1,52.35522781,-2.813576174,2.549555936,0.195934356,0.386322519,0.050393839,,,,,,,,,,,,,,,,
PLOT_16_02_WILLOW_2,52.44354333,-2.494223943,2.439925017,0.200086085,0.397498571,0.052058778,,,,,,,,,,,,,,,,
PLOT_16_05_SPRUCE_024_1,53.25826349,-2.183789384,0.788897036,0.078274182,0.345068476,0.050444112,,,,,,,,,,,,,,,,
PLOT_16_05_SPRUCE_2nd_1,52.45315188,-1.694440594,1.087793068,0.112190997,0.364396296,0.045414471,,,,,,,,,,,,,,,,
PLOT_16_05_WILLOW_1,50.23456303,-3.058533677,2.477168093,0.189726241,0.428774043,0.058849538,,,,,,,,,,,,,,,,
PLOT_16_05_WILLOW_2,50.41513606,-2.922239752,2.583539628,0.20221465,0.410697712,0.052687064,,,,,,,,,,,,,,,,
PLOT_16_06_SPRUCE_1,53.23044058,-1.024174602,0.911848261,0.107942914,0.335657366,0.048863425,,,,,,,,,,,,,,,,
SCOT_001_ANPO,53.21127055,-3.099495308,1.507523292,0.120966634,0.281733908,0.056347526,,,,,,,,,,,,,,,,
SCOT_001_Sphagnum(orng),45.75633585,-6.441310332,0.834942298,0.173241426,0.886345812,0.092433452,,,,,,,,,,,,,,,,
SCOT_001_Sphagnum(red),45.647844,-6.413495935,0.972508879,0.22263207,0.951754901,0.092164401,,,,,,,,,,,,,,,,
SCOT_002_G1,47.29374264,-2.545964748,2.059702588,0.184030439,0.446612669,0.052543924,,,,,,,,,,,,,,,,
SCOT_002_Sphagnum,45.66308644,-6.211587496,0.925335453,0.180316108,0.85704788,0.090108108,,,,,,,,,,,,,,,,
SCOT_003_FORB1,49.33729457,-3.019540289,2.586006595,0.199489964,0.398171053,0.064665132,,,,,,,,,,,,,,,,
SCOT_003_SEDG1,46.02917185,-2.585096256,1.731418715,0.101130836,0.33113056,0.045857347,,,,,,,,,,,,,,,,
SCOT_004_ANPO,52.65865192,-3.529824635,1.798714641,0.141997827,0.285930394,0.048395999,,,,,,,,,,,,,,,,
SCOT_004_BEGL,54.24098524,-3.451771397,2.019768229,0.109597075,0.26081312,0.052134571,,,,,,,,,,,,,,,,
SCOT_004_LALA,53.96550489,-4.403794112,2.066008575,0.087066776,0.355240463,0.062966245,,,,,,,,,,,,,,,,
SCOT_005,52.19180117,-4.627176277,1.224412218,0.071219944,0.404959964,0.069053368,,,,,,,,,,,,,,,,
SCOT_006,53.16284263,-4.498397079,1.423227075,0.085567729,0.370952825,0.0686741,,,,,,,,,,,,,,,,
SCOT_007_Forb1,49.0259116,-3.298365333,2.679600123,0.190235542,0.45468883,0.077667136,,,,,,,,,,,,,,,,
SCOT_007_NPV,43.57096396,-4.973255111,0.761570816,0.017507452,0.807255854,0.090837786,,,,,,,,,,,,,,,,
SCOT_007_Sedge2,47.47382641,-3.048719227,1.925152662,0.086145908,0.375540184,0.053358174,,,,,,,,,,,,,,,,
SCOT_008_BEGL,54.11057312,-3.098054848,2.451995095,0.127514635,0.225966697,0.051304197,,,,,,,,,,,,,,,,
SCOT_008_METR(forb1),48.39124888,-3.374730124,2.942147594,0.22087185,0.405574527,0.065379426,,,,,,,,,,,,,,,,
SCOT_008_MYGA,56.08108137,-4.129523322,2.351988402,0.096626103,0.314034461,0.061307384,,,,,,,,,,,,,,,,
SCOT_009,46.17781581,-1.161361602,2.392292541,0.169675699,0.352313419,0.046130719,,,,,,,,,,,,,,,,
SCOT_009_NPV,43.21615385,-3.845542199,0.579490767,0.029571352,0.69180542,0.083563118,,,,,,,,,,,,,,,,
SCOT_010,56.51984926,-2.096562261,0.891517274,0.02838702,0.345158992,0.071399995,,,,,,,,,,,,,,,,
SCOT_011,54.50635751,-2.278172971,2.341632,0.121208524,0.229536558,0.056044449,,,,,,,,,,,,,,,,
SCOT_012_BENA,54.31395457,-3.315680749,1.648928928,0.089521892,0.298537161,0.05339242,,,,,,,,,,,,,,,,
SCOT_012_CHCA,55.51155055,-2.788543061,1.582946247,0.070680573,0.319595005,0.06199498,,,,,,,,,,,,,,,,
SCOT_012_LALA,56.07956489,-3.359045803,1.806755966,0.07843137,0.411977236,0.074415053,,,,,,,,,,,,,,,,
SCOT_012_SAPU,54.13987488,-2.782660156,1.581193975,0.058799049,0.371427233,0.052716814,,,,,,,,,,,,,,,,
SCOT_013,53.80234715,-2.873034363,2.033758063,0.124302916,0.257190404,0.054387333,,,,,,,,,,,,,,,,
SCOT_014,54.67751682,-3.504213617,1.395242708,0.05968106,0.286675442,0.059280249,,,,,,,,,,,,,,,,
SCOT_015,55.03593482,-3.688234262,1.73302727,0.109970294,0.346063773,0.062980524,,,,,,,,,,,,,,,,
SCOT_016_PIMA,56.587757,-3.020705472,0.763157082,0.011503205,0.469500722,0.083444138,,,,,,,,,,,,,,,,
SCOT_016_RHGR,55.94836173,-3.171250795,1.831423008,0.105812793,0.323780774,0.066129203,,,,,,,,,,,,,,,,
SCOT_016_RUCH,53.54505623,-3.66144747,2.214046165,0.074503947,0.306586385,0.071446991,,,,,,,,,,,,,,,,
SCOT_016_Sphagnum,45.56754733,-6.142997807,1.023638131,0.202756214,0.894188016,0.09628349,,,,,,,,,,,,,,,,
SCOT_017,56.61896441,-2.467147298,3.281268621,0.170529038,0.296943001,0.058441552,,,,,,,,,,,,,,,,
SCOT_018_CAAQ,47.850912,-1.011833294,2.116897159,0.127474025,0.356349223,0.050240408,,,,,,,,,,,,,,,,
SCOT_018_CEPA,46.95592431,-1.412306069,3.147811877,0.29480439,0.569692575,0.056457248,,,,,,,,,,,,,,,,
SCOT_018_METR,49.24989619,-2.151501847,3.330629308,0.232726244,0.502896775,0.08898821,,,,,,,,,,,,,,,,
SCOT_018_NPV,45.09603063,-4.503668071,1.086686545,0.048637039,0.837186625,0.101787084,,,,,,,,,,,,,,,,
SCOT_019_BEGL,54.66299497,-2.419426206,2.194013127,0.134432994,0.223715744,0.048482497,,,,,,,,,,,,,,,,
SCOT_019_RHGR,55.49293921,-3.362732974,1.480809049,0.107502327,0.361299334,0.063229153,,,,,,,,,,,,,,,,
SCOT_020_PIMA,55.43438755,-1.93451686,0.774985827,0.036657787,0.361580349,0.061058359,,,,,,,,,,,,,,,,
SCOT_020_RHGR,55.36098069,-3.768361148,1.42561492,0.096698842,0.372860661,0.063863982,,,,,,,,,,,,,,,,
SCOT_021_Alnus,53.14584348,-2.807668095,2.350339169,0.122087125,0.287267869,0.056282043,,,,,,,,,,,,,,,,
SCOT_021_PIMA,56.46535331,-2.026563066,0.974081806,0.015620354,0.469194916,0.071502226,,,,,,,,,,,,,,,,
SCOT_021_RHGR,55.30535704,-2.868043874,1.819253879,0.113524805,0.273358471,0.057012648,,,,,,,,,,,,,,,,
SCOT_021_Salix,49.38028199,-3.20143044,1.869266239,0.108166697,0.394768539,0.067997158,,,,,,,,,,,,,,,,
SKAG_0030_BULK_20230728,49.08175233,-4.207028869,1.788453546,0.160662137,0.334505818,0.051917989,,,,,,,,,,,,,,,,
SKAG_0041_SAUX_20230729,52.31794204,-3.026189123,2.144376012,0.127763639,0.353159232,0.066818549,,,,,,,,,,,,,,,,
TOOL_00,47.72307554,-4.34676605,1.775926639,0.104585113,0.417581392,0.071278763,,,,,,,,,,,,,,,,
TOOL_004_BEN,53.65180919,-2.726815315,3.02524183,0.154502312,0.279481766,0.056973043,,,,,,,,,,,,,,,,
TOOL_004_Care,47.82744567,-1.395038371,2.960398461,0.170399911,0.322761607,0.053413259,,,,,,,,,,,,,,,,
TOOL_004_ERV,46.55307041,-2.144629262,2.359865375,0.103278639,0.348291244,0.0603877,,,,,,,,,,,,,,,,
TOOL_004_HYS,44.24893558,-6.481946224,0.334471948,0.031937666,0.879425388,0.125068436,,,,,,,,,,,,,,,,
TOOL_004_SAP,55.5073014,-4.744168374,2.218210521,0.034537278,0.483900746,0.129267349,,,,,,,,,,,,,,,,
TOOL_006_EMN,55.3112286,-3.90406229,1.652356531,0.028499846,0.407786873,0.089229501,,,,,,,,,,,,,,,,
TOOL_006_ERV,46.60951309,-2.51898365,2.451719152,0.112645564,0.343094514,0.058589137,,,,,,,,,,,,,,,,
TOOL_006_HYS,44.43343421,-6.344607708,0.283075216,0.02054708,0.896593242,0.138278913,,,,,,,,,,,,,,,,
TOOL_006_RUC,49.88854255,-3.88817591,2.539088423,0.126398206,0.267017035,0.062113242,,,,,,,,,,,,,,,,
TOOL_009_7m,47.0842937,-4.170823989,2.035172005,0.087984168,0.341220008,0.062929173,,,,,,,,,,,,,,,,
TOOL_010_7m,50.00135012,-4.822624932,1.774106436,0.091595354,0.384776073,0.070349033,,,,,,,,,,,,,,,,
TOOL_011_7m,48.18895276,-4.326925955,2.002743901,0.111515807,0.340184298,0.063926982,,,,,,,,,,,,,,,,
TOOL_011_NPV_7m,43.27056587,-5.283439769,0.49868858,0.028111839,0.7564937,0.089143145,,,,,,,,,,,,,,,,
TOOL_012_BENA_7m,51.79682021,-3.454615917,2.834009226,0.158021991,0.234064075,0.051418789,,,,,,,,,,,,,,,,
TOOL_012_RUCH_7m,48.75428416,-3.109199762,3.349255445,0.200792725,0.259482419,0.05359558,,,,,,,,,,,,,,,,
TOOL_012_SAPU_7m,52.38185472,-4.511244573,2.291427473,0.097761399,0.3102858,0.078251083,,,,,,,,,,,,,,,,
TOOL_013_7m,45.76386272,-6.087782575,1.201066244,0.158081585,0.79467057,0.080534962,,,,,,,,,,,,,,,,
TOOL_014_BENA_7m,52.20554281,-2.942074276,3.437656318,0.169310885,0.248761512,0.05372382,,,,,,,,,,,,,,,,
TOOL_014_Moss12_7m,43.75693803,-6.547149048,0.559365843,0.006003428,0.929706553,0.151860715,,,,,,,,,,,,,,,,
TOOL_014_Polytrichum_7m,46.46609974,-6.751104407,0.495152863,-0.014157297,0.992552548,0.155790753,,,,,,,,,,,,,,,,
TOOL_014_RUCH_7m,49.70210018,-3.398334562,2.75034135,0.151337018,0.284528693,0.061413668,,,,,,,,,,,,,,,,
TOOL_015_7m,47.42475246,-3.789445195,2.258691131,0.1743671,0.32853767,0.046102571,,,,,,,,,,,,,,,,
TOOL_016_BENA_7m,54.52878656,-2.980070208,2.827863431,0.140786802,0.262899487,0.051851477,,,,,,,,,,,,,,,,
TOOL_016_Moss12_7m,44.8939754,-5.131879983,0.791240043,0.063755581,0.869368087,0.144650656,,,,,,,,,,,,,,,,
TOOL_016_RUCH_7m,51.27777432,-2.5347459,3.300844382,0.162220917,0.316488604,0.063740962,,,,,,,,,,,,,,,,
TOOL_016_VAVI_7m,55.78370841,-4.061692437,1.242590354,-0.00844472,0.450945806,0.084574547,,,,,,,,,,,,,,,,
TOOL_017_7m,47.20175314,-4.088400282,1.870158214,0.159995392,0.478776395,0.059183875,,,,,,,,,,,,,,,,
TOOL_018_7m,46.7538454,-2.675774113,2.2386603,0.138784851,0.25429208,0.049520958,,,,,,,,,,,,,,,,
TOOL_018_NPV_7m,42.44893169,-5.47877679,0.486128219,0.069644144,0.746737482,0.085880047,,,,,,,,,,,,,,,,
TOOL_019_DROC_7m,50.61901281,-3.379117501,2.140698364,0.168373373,0.337734012,0.057268918,,,,,,,,,,,,,,,,
TOOL_019_Lichen_7m,37.69212832,-4.084313134,0.588202844,0.133633685,0.749797733,0.156066424,,,,,,,,,,,,,,,,
TOOL_020_7m,47.47366834,-3.834920751,1.799464817,0.105094526,0.36312719,0.069100076,,,,,,,,,,,,,,,,
TOOL_021_7m,46.5767562,-4.229717078,1.767228017,0.135992752,0.517293678,0.080550655,,,,,,,,,,,,,,,,
TOOL_022_ARAL_7m,52.40251052,-4.539018009,1.956947787,0.094038033,0.413074787,0.099125541,,,,,,,,,,,,,,,,
TOOL_022_DROC_7m,51.15483485,-3.44505247,2.358002083,0.155198665,0.295759959,0.059513892,,,,,,,,,,,,,,,,
TOOL_022_Lichen(mixed)_7m,37.02222918,-5.945776648,0.095305285,-0.018618915,0.861924608,0.167751569,,,,,,,,,,,,,,,,
TOOL_023_7m,49.50851906,-2.734368035,2.2973409,0.127272148,0.2259002,0.055021719,,,,,,,,,,,,,,,,
TOOL_024_DROC_7m,50.52888582,-2.793886735,2.305731652,0.190903766,0.360376869,0.054092478,,,,,,,,,,,,,,,,
TOOL_024_Moss_7m,43.63856607,-5.198877805,0.656994921,0.08302191,0.862352019,0.143827974,,,,,,,,,,,,,,,,
TOOL_024_Salix2_7m,50.06073408,-2.747048306,2.206042373,0.192209064,0.428157109,0.058138074,,,,,,,,,,,,,,,,
TOOL_024_Sedge_7m,48.25437018,-0.541722573,3.298990991,0.198558424,0.340504561,0.049251451,,,,,,,,,,,,,,,,
YELL_001,49.90101994,-3.897003368,1.637743886,0.160126748,0.338884068,0.0734255,,,,,,,,,,,,,,,,
YELL_002,51.68307037,-2.987031008,2.071493565,0.116324764,0.360053958,0.050638824,,,,,,,,,,,,,,,,
YELL_003_Grass1,45.91981083,-1.819319563,1.91712865,0.182338623,0.51508414,0.055849529,,,,,,,,,,,,,,,,
YELL_003_PIBA,55.85935891,-2.957828942,1.230100946,0.095663213,0.229598475,0.041183976,,,,,,,,,,,,,,,,
YELL_004_ALFR,53.77534696,-2.659074508,2.998707133,0.149855671,0.406216868,0.064227356,,,,,,,,,,,,,,,,
YELL_004_PIBA,55.44608611,-3.253356151,1.234354687,0.098635916,0.222470668,0.039305605,,,,,,,,,,,,,,,,
YELL_005_ARUV,60.104105,-4.681972245,0.788083889,-0.063021525,0.520073614,0.128937831,,,,,,,,,,,,,,,,
YELL_005_PIBA,55.44209403,-3.116346873,1.253380288,0.106678839,0.224080782,0.040442503,,,,,,,,,,,,,,,,
YELL_006_MOSS,43.14365094,-4.736165927,1.566399211,0.073989093,0.593114849,0.119418551,,,,,,,,,,,,,,,,
YELL_006_SATR,54.55075329,-5.494784258,1.400341656,0.020816434,0.424265105,0.076414611,,,,,,,,,,,,,,,,
YELL_007_ALFR,52.66606442,-3.204182068,2.840657742,0.162956035,0.340958026,0.051020517,,,,,,,,,,,,,,,,
YELL_007_SASC,48.8981624,-3.532105532,1.704323407,0.111362062,0.334656868,0.059626902,,,,,,,,,,,,,,,,
